pred_norm,actual_norm,row_id,smiles,taxid,species_group,species_latin_name,endpoint,effect,fragment_count,has_metal,is_single_node,is_salt,conc_unit,fragment_bin,has_metal_group,is_single_group,pred_log10c,actual_log10c,residual_log10c,abs_error_log10c,pred_conc,actual_conc,fold_error
-1.632158,-1.7212464,68377,c1ccc2c(c1)ccc1ccccc12,8022,fish,oncorhynchus mykiss,NOEC,GRO,1.0,0.0,0.0,Not salt,mg/L,1,No metal,Not single-node,-1.632158,-1.7212464,0.08908832,0.08908832,0.023326091,0.019000001,1.2276889
1.3802494,0.3863797,10510,O=[Se]([O-])[O-].[Na+].[Na+],3055,algae,chlamydomonas reinhardtii,EC50,POP,3.0,1.0,0.0,Is salt,mg/L,3+,Has metal,Not single-node,1.3802494,0.3863797,0.99386966,0.99386966,24.002108,2.4343312,9.859837
1.314621,1.0,77571,O=[Se]([O-])[O-].[Na+].[Na+],208873,plants,myriophyllum spicatum,LOEC,PHY,3.0,1.0,0.0,Is salt,mg/L,3+,Has metal,Not single-node,1.314621,1.0,0.31462097,0.31462097,20.635784,10.0,2.0635784
1.5949445,1.5298152,69773,O=N[O-].[Na+],29960,crustaceans,penaeus indicus,EC50,MOR,2.0,1.0,0.0,Is salt,ppm,2,Has metal,Not single-node,1.5949445,1.5298152,0.06512928,0.06512928,39.349976,33.87,1.1617944
-1.373443,0.8920946,14219,COP(=S)(OC)SCn1nnc2ccccc2c1=O,90988,fish,pimephales promelas,EC50,MOR,1.0,0.0,0.0,Not salt,mg/L,1,No metal,Not single-node,-1.373443,0.8920946,-2.2655377,2.2655377,0.042321105,7.8,184.3052
2.035871,2.4771214,55637,[Ba+2].[Cl-].[Cl-],10116,rodents,rattus norvegicus,EC50,MOR,3.0,1.0,0.0,Is salt,mg/kg,3+,Has metal,Not single-node,2.035871,2.4771214,-0.44125032,0.44125032,108.610306,300.00006,2.7621694
1.9297317,0.36921585,39036,CCOP(=S)(OCC)Oc1cc(C)nc(C(C)C)n1,8839,birds,anas platyrhynchos,EC50,MOR,1.0,0.0,0.0,Not salt,mg/kg org,1,No metal,Not single-node,1.9297317,0.36921585,1.5605159,1.5605159,85.06125,2.34,36.350964
-1.860994,-2.0,5133,Clc1cccc(-c2ccc(Cl)c(Cl)c2Cl)c1Cl,158387,crustaceans,tigriopus japonicus,NOEC,POP,1.0,0.0,0.0,Not salt,mg/L,1,No metal,Not single-node,-1.860994,-2.0,0.13900602,0.13900602,0.013772286,0.01,1.3772286
1.845343,0.43616265,9098,Cl.O=C1CC2OCC=C3CN4CCC56c7ccccc7N1C5C2C3CC46,10116,rodents,Rattus norvegicus,EC50,BEH,2.0,0.0,0.0,Is salt,mg/kg,2,No metal,Not single-node,1.845343,0.43616265,1.4091804,1.4091804,70.0395,2.73,25.655493
2.4866905,3.30103,880,CCO,10116,rodents,rattus norvegicus,LOEC,GRO,1.0,0.0,0.0,Not salt,mg/kg,1,No metal,Not single-node,2.4866905,3.30103,-0.8143394,0.8143394,306.68356,1999.9996,6.5213785
0.29908583,0.69897,15851,CCO,9940,other mammals,ovis aries,LOEC,REP,1.0,0.0,0.0,Not salt,%,1,No metal,Not single-node,0.29908583,0.69897,-0.3998842,0.3998842,1.9910668,5.0,2.5112166
1.481972,1.2479733,21011,O=[Cr](=O)([O-])O[Cr](=O)(=O)[O-].[K+].[K+],5908,protozoans,tetrahymena pyriformis,EC50,POP,3.0,1.0,0.0,Is salt,mg/L,3+,Has metal,Not single-node,1.481972,1.2479733,0.23399866,0.23399866,30.336954,17.700003,1.713952
1.5310091,1.69897,6291,CNC(=O)Oc1cccc2ccccc12,10116,rodents,rattus norvegicus,NOEC,PHY,1.0,0.0,0.0,Not salt,mg/kg bw,1,No metal,Not single-node,1.5310091,1.69897,-0.16796088,0.16796088,33.963234,49.999996,1.4721801
2.5643253,2.30103,15928,Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,10116,rodents,rattus norvegicus,NOEC,GRO,1.0,0.0,0.0,Not salt,ppm,1,No metal,Not single-node,2.5643253,2.30103,0.2632954,0.2632954,366.71216,199.99997,1.8335611
1.1539068,3.4599953,74267,COP(=S)(OC)Oc1ccc([N+](=O)[O-])c(C)c1,10116,rodents,rattus norvegicus,LOEC,BEH,1.0,0.0,0.0,Not salt,mg/kg,1,No metal,Not single-node,1.1539068,3.4599953,-2.3060884,2.3060884,14.253017,2884.0,202.34312
0.6778214,-2.30103,28625,CS(C)=O,7955,fish,danio rerio,NOEC,DVP,1.0,0.0,0.0,Not salt,%,1,No metal,Not single-node,0.6778214,-2.30103,2.9788513,2.9788513,4.762351,0.005000001,952.47003
-1.782802,-0.39794,22433,CC(C)(c1ccc(O)cc1)c1ccc(O)cc1,7955,fish,danio rerio,NOEC,REP,1.0,0.0,0.0,Not salt,mg/L,1,No metal,Not single-node,-1.782802,-0.39794,-1.384862,1.384862,0.016489139,0.4,24.258392
2.268889,2.4771214,76559,CN(C)C(=S)[S-].CN(C)C(=S)[S-].[Zn+2],10116,rodents,rattus norvegicus,LOEC,ITX,3.0,1.0,0.0,Is salt,mg/kg bw,3+,Has metal,Not single-node,2.268889,2.4771214,-0.2082324,0.2082324,185.73294,300.00006,1.6152227
0.027858192,0.83884907,45858,C=O,7955,fish,danio rerio,EC50,MOR,1.0,0.0,0.0,Not salt,mg/L,1,No metal,Not single-node,0.027858192,0.83884907,-0.81099087,0.81099087,1.0662478,6.8999996,6.4712906
1.8910122,0.845098,73285,CNC(=O)Oc1ccccc1OC(C)C,10116,rodents,rattus norvegicus,EC50,BEH,1.0,0.0,0.0,Not salt,mg/kg,1,No metal,Not single-node,1.8910122,0.845098,1.0459142,1.0459142,77.80584,7.0,11.11512
0.9447019,0.9804579,8383,Cl[Ni]Cl,8081,fish,poecilia reticulata,EC50,MOR,1.0,1.0,0.0,Not salt,mg/L,1,Has metal,Not single-node,0.9447019,0.9804579,-0.035755992,0.035755992,8.804443,9.559999,1.0858153
2.5514998,2.30103,36043,Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,10116,rodents,rattus norvegicus,NOEC,GRO,1.0,0.0,0.0,Not salt,ppm,1,No metal,Not single-node,2.5514998,2.30103,0.25046992,0.25046992,356.04086,199.99997,1.7802045
0.5743492,1.30103,53274,CCO,10116,rodents,rattus norvegicus,NOEC,MOR,1.0,0.0,0.0,Not salt,%,1,No metal,Not single-node,0.5743492,1.30103,-0.7266808,0.7266808,3.7527466,20.000002,5.3294306
0.40948036,0.7781513,12813,CCO,10090,rodents,mus musculus,LOEC,REP,1.0,0.0,0.0,Not salt,%,1,No metal,Not single-node,0.40948036,0.7781513,-0.3686709,0.3686709,2.567322,6.0000005,2.3370657
-0.8585176,-3.1079054,10814,O=[N+]([O-])N=C1NCCN1Cc1ccc(Cl)nc1,109233,insects,chironomus dilutus,NOEC,POP,1.0,0.0,0.0,Not salt,mg/L,1,No metal,Not single-node,-0.8585176,-3.1079054,2.2493877,2.2493877,0.1385104,0.00078,177.57744
2.4454966,2.243038,75819,Cc1ccc(O)cc1,10116,rodents,rattus norvegicus,NOEC,MOR,1.0,0.0,0.0,Not salt,mg/kg bw/d,1,No metal,Not single-node,2.4454966,2.243038,0.20245862,0.20245862,278.93085,174.99995,1.593891
1.616713,0.7259116,11449,C[Se]CCC(N)C(=O)O,9031,birds,gallus gallus,NOEC,DVP,1.0,0.0,0.0,Not salt,mg/kg diet,1,No metal,Not single-node,1.616713,0.7259116,0.8908014,0.8908014,41.37262,5.32,7.776808
0.36394587,-0.52287877,35580,CC(=O)NC(Cc1ccc2ccccc2c1)C(=O)NC(Cc1ccc(Cl)cc1)C(=O)NC(Cc1cccnc1)C(=O)NC(CO)C(=O)NC(Cc1ccc(O)cc1)C(=O)NC(CCCCNC(N)=O)C(=O)NC(CC(C)C)C(=O)NC(CCCCNC(C)C)C(=O)N1CCCC1C(=O)NC(C)C(N)=O,10116,rodents,rattus norvegicus,NOEC,GRO,1.0,0.0,0.0,Not salt,mg/kg bw/d,1,No metal,Not single-node,0.36394587,-0.52287877,0.8868246,0.8868246,2.3117766,0.29999998,7.7059226
-1.278909,-2.618163,8402,O=S1OCC2C(CO1)C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl,6687,crustaceans,penaeus monodon,EC50,MOR,1.0,0.0,0.0,Not salt,mg/L,1,No metal,Not single-node,-1.278909,-2.618163,1.3392541,1.3392541,0.052612755,0.0024090004,21.840076
0.18847442,0.11394335,57801,CCCCOC(=O)c1ccccc1C(=O)OCCCC,7998,fish,ictalurus punctatus,EC50,MOR,1.0,0.0,0.0,Not salt,mg/L,1,No metal,Not single-node,0.18847442,0.11394335,0.07453106,0.07453106,1.5433855,1.3000001,1.1872195
1.6730179,2.143015,48008,CC(Cl)CCl,90988,fish,pimephales promelas,EC50,MOR,1.0,0.0,0.0,Not salt,mg/L,1,No metal,Not single-node,1.6730179,2.143015,-0.46999705,0.46999705,47.09967,139.00003,2.951189
2.0417476,1.0791812,37876,[Ba+2].[Cl-].[Cl-],10090,rodents,Mus musculus,EC50,MOR,3.0,1.0,0.0,Is salt,mg/kg,3+,Has metal,Not single-node,2.0417476,1.0791812,0.9625664,0.9625664,110.08993,11.999999,9.174161
0.6381141,1.0791812,19730,O=[Cr](=O)([O-])O[Cr](=O)(=O)[O-].[K+].[K+],2843,algae,skeletonema costatum,EC50,PHY,3.0,1.0,0.0,Is salt,mg/L,3+,Has metal,Not single-node,0.6381141,1.0791812,-0.4410671,0.4410671,4.346244,11.999999,2.7610044
2.257678,2.0619423,25953,CNC(=O)Oc1cccc2ccccc12,10090,rodents,mus musculus,EC50,MOR,1.0,0.0,0.0,Not salt,mg/kg bw,1,No metal,Not single-node,2.257678,2.0619423,0.1957357,0.1957357,180.99977,115.33002,1.5694073
-2.6120498,-3.30103,66586,CCCC[Sn](CCCC)(CCCC)O[Sn](CCCC)(CCCC)CCCC,8090,fish,oryzias latipes,LOEC,GRO,1.0,1.0,0.0,Not salt,mg/L,1,Has metal,Not single-node,-2.6120498,-3.30103,0.6889801,0.6889801,0.0024431502,0.0005000001,4.8862996
0.28879106,-0.69879633,15800,O=[Cr](=O)([O-])O[Cr](=O)(=O)[O-].[Na+].[Na+],10116,rodents,Rattus norvegicus,EC50,MOR,3.0,1.0,0.0,Is salt,mg/L air,3+,Has metal,Not single-node,0.28879106,-0.69879633,0.9875874,0.9875874,1.9444244,0.20007999,9.718235
-0.15912141,1.5185614,15038,CCOC(=O)CC(SP(=S)(OC)OC)C(=O)OCC,9823,other mammals,sus scrofa,NOEC,MOR,1.0,0.0,0.0,Not salt,mg/L,1,No metal,Not single-node,-0.15912141,1.5185614,-1.6776828,1.6776828,0.693232,33.003605,47.60831
-2.9642227,-4.2514825,48775,COP(=O)(NC(C)=O)SC,9387,other mammals,blarina brevicauda,NOEC,GRO,1.0,0.0,0.0,Not salt,kg/m2,1,No metal,Not single-node,-2.9642227,-4.2514825,1.2872598,1.2872598,0.0010858688,5.6042503e-05,19.375809
2.2068174,0.69897,49223,S=C1NCCN1,10116,rodents,rattus norvegicus,NOEC,GRO,1.0,0.0,0.0,Not salt,mg/kg bw/d,1,No metal,Not single-node,2.2068174,0.69897,1.5078473,1.5078473,160.99684,5.0,32.199368
1.6388758,2.69897,59376,CC1(C)C(C=C(Cl)Cl)C1C(=O)OCc1cccc(Oc2ccccc2)c1,10116,rodents,rattus norvegicus,NOEC,MPH,1.0,0.0,0.0,Not salt,ppm,1,No metal,Not single-node,1.6388758,2.69897,-1.0600942,1.0600942,43.53874,500.0001,11.484028
0.25560674,0.3138672,22618,O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[K+],7955,fish,danio rerio,NOEC,MOR,2.0,1.0,0.0,Is salt,mg/L,2,Has metal,Not single-node,0.25560674,0.3138672,-0.05826047,0.05826047,1.8013859,2.06,1.143564
2.4267313,1.0,52517,CC(=O)[O-].CC(=O)[O-].CC(=O)[O-].[La+3],10116,rodents,Rattus norvegicus,EC50,MOR,4.0,1.0,0.0,Is salt,mg/kg,3+,Has metal,Not single-node,2.4267313,1.0,1.4267313,1.4267313,267.13535,10.0,26.713535
1.727546,0.9956352,32646,CN(C)CCC=C1c2ccccc2CCc2ccccc21.Cl,9986,other mammals,Oryctolagus cuniculus,EC50,MOR,2.0,0.0,0.0,Is salt,mg/kg,2,No metal,Not single-node,1.727546,0.9956352,0.73191077,0.73191077,53.40058,9.9,5.393998
1.6497945,0.0,24321,N#Cc1nn(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c(N)c1S(=O)C(F)(F)F,10116,rodents,rattus norvegicus,NOEC,BEH,1.0,0.0,0.0,Not salt,mg/kg bw/d,1,No metal,Not single-node,1.6497945,0.0,1.6497945,1.6497945,44.647224,1.0,44.647224
0.34093556,1.0,60863,CCO,10090,rodents,mus musculus,LOEC,GRO,1.0,0.0,0.0,Not salt,%,1,No metal,Not single-node,0.34093556,1.0,-0.6590644,0.6590644,2.1924796,10.0,4.5610456
-2.4175706,-0.65757734,18164,CCCC[Sn](CCCC)(CCCC)O[Sn](CCCC)(CCCC)CCCC,6526,mollusks,biomphalaria glabrata,EC50,MOR,1.0,1.0,0.0,Not salt,mg/L,1,Has metal,Not single-node,-2.4175706,-0.65757734,-1.7599933,1.7599933,0.003823221,0.22,57.543102
0.6007284,-3.0,47205,O=[Ti]=O,7955,fish,danio rerio,LOEC,MOR,1.0,1.0,0.0,Not salt,mg/L,1,Has metal,Not single-node,0.6007284,-3.0,3.6007285,3.6007285,3.9877543,0.001,3987.7542
0.36040345,-2.0,38203,COP(=O)(NC(C)=O)SC,7955,fish,danio rerio,LOEC,MOR,1.0,0.0,0.0,Not salt,mg/L,1,No metal,Not single-node,0.36040345,-2.0,2.3604035,2.3604035,2.2929966,0.01,229.29967
2.3692856,2.6532125,75155,Cc1ccc(O)cc1,10116,rodents,rattus norvegicus,NOEC,GRO,1.0,0.0,0.0,Not salt,mg/kg bw/d,1,No metal,Not single-node,2.3692856,2.6532125,-0.28392696,0.28392696,234.03757,450.00003,1.9227684
-3.9187732,-3.6494224,3384,CNC(=O)Oc1cccc2ccccc12,1887501,insects,paralobesia viteana,LOEC,POP,1.0,0.0,0.0,Not salt,kg/m2,1,No metal,Not single-node,-3.9187732,-3.6494224,-0.26935077,0.26935077,0.00012056655,0.00022417006,1.8593056
-3.4603424,-4.2514825,6367,C[n+]1ccc(-c2cc[n+](C)cc2)cc1,52153,plants,festuca rubra,LOEC,POP,1.0,0.0,0.0,Not salt,kg/m2,1,No metal,Not single-node,-3.4603424,-4.2514825,0.7911401,0.7911401,0.00034646358,5.6042503e-05,6.1821575
1.9086651,-0.60206,12189,CNC(=O)ON=CC(C)(C)SC,10090,rodents,Mus musculus,EC50,MOR,1.0,0.0,0.0,Not salt,mg/kg,1,No metal,Not single-node,1.9086651,-0.60206,2.510725,2.510725,81.033585,0.24999999,324.13437
2.083969,2.69897,49868,CCCCOC(=O)c1ccccc1C(=O)OCCCC,10116,rodents,rattus norvegicus,LOEC,MPH,1.0,0.0,0.0,Not salt,mg/kg bw/d,1,No metal,Not single-node,2.083969,2.69897,-0.61500096,0.61500096,121.33026,500.0001,4.120984
-0.5298789,-3.69897,27330,O=C(NC(=O)c1c(F)cccc1F)Nc1ccc(Cl)cc1,35525,crustaceans,daphnia magna,LOEC,MOR,1.0,0.0,0.0,Not salt,mg/L,1,No metal,Not single-node,-0.5298789,-3.69897,3.1690912,3.1690912,0.2952032,0.00019999997,1476.0164
0.99302953,3.748188,50337,[Cl-].[Na+],35525,crustaceans,daphnia magna,EC50,MOR,2.0,1.0,0.0,Is salt,mg/L,2,Has metal,Not single-node,0.99302953,3.748188,-2.7551584,2.7551584,9.84078,5600.0,569.06055
1.3435351,1.0,18522,COP(=S)(OC)Oc1ccc([N+](=O)[O-])c(C)c1,10116,rodents,rattus norvegicus,LOEC,GRO,1.0,0.0,0.0,Not salt,mg/kg bw,1,No metal,Not single-node,1.3435351,1.0,0.34353507,0.34353507,22.056423,10.0,2.2056422
1.4685098,0.69897,21613,CCCCC(CC)COC(=O)c1ccccc1C(=O)OCC(CC)CCCC,3726,plants,raphanus sativus,LOEC,GRO,1.0,0.0,0.0,Not salt,mg/kg soil,1,No metal,Not single-node,1.4685098,0.69897,0.7695398,0.7695398,29.411001,5.0,5.8822002
2.1734116,2.30103,8472,C=CC1(C)OC(=O)N(c2cc(Cl)cc(Cl)c2)C1=O,10116,rodents,rattus norvegicus,LOEC,MPH,1.0,0.0,0.0,Not salt,mg/kg bw/d,1,No metal,Not single-node,2.1734116,2.30103,-0.12761831,0.12761831,149.07732,199.99997,1.3415855
1.7720033,3.6400838,23493,CN1COCN(Cc2cnc(Cl)s2)C1=N[N+](=O)[O-],115703,birds,zenaida auriculata,EC50,MOR,1.0,0.0,0.0,Not salt,mg/kg bw,1,No metal,Not single-node,1.7720033,3.6400838,-1.8680805,1.8680805,59.156612,4366.0005,73.8041
0.31134143,-2.6575773,9025,ClC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl,1249915,insects,sigara striata,EC50,MOR,1.0,0.0,0.0,Not salt,mg/L,1,No metal,Not single-node,0.31134143,-2.6575773,2.9689188,2.9689188,2.0480542,0.0022000002,930.93365
-0.39853048,-0.124938734,21542,Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,283763,mollusks,planorbella trivolvis,EC50,MOR,1.0,0.0,0.0,Not salt,mg/L,1,No metal,Not single-node,-0.39853048,-0.124938734,-0.27359176,0.27359176,0.39945653,0.75,1.877551
2.172361,2.3673558,55964,CNC(=O)Oc1cccc2ccccc12,10116,rodents,Rattus norvegicus,EC50,MOR,1.0,0.0,0.0,Not salt,mg/kg,1,No metal,Not single-node,2.172361,2.3673558,-0.19499493,0.19499493,148.71709,232.99995,1.5667329
-1.4333885,1.69897,57478,COC(=O)Nc1nc2ccccc2[nH]1,263974,plants,bacopa monnieri,LOEC,GRO,1.0,0.0,0.0,Not salt,mg/L,1,No metal,Not single-node,-1.4333885,1.69897,-3.1323586,3.1323586,0.03686477,49.999996,1356.3085
2.2201307,1.7160033,66631,CCCCOC(=O)c1ccccc1C(=O)OCCCC,10116,rodents,Rattus norvegicus,LOEC,REP,1.0,0.0,0.0,Not salt,mg/kg bw/d,1,No metal,Not single-node,2.2201307,1.7160033,0.5041274,0.5041274,166.00864,51.999996,3.1924741
-3.0603108,-1.60206,12716,CN1CSC(=S)N(C)C1,137693,plants,polygonum aviculare,LOEC,POP,1.0,0.0,0.0,Not salt,kg/m2,1,No metal,Not single-node,-3.0603108,-1.60206,-1.4582509,1.4582509,0.00087034045,0.025000002,28.724394
-0.7649833,-3.6197886,71771,CSc1nc(NC(C)C)nc(NC(C)C)n1,4472,plants,lemna minor,LOEC,PHY,1.0,0.0,0.0,Not salt,mg/L,1,No metal,Not single-node,-0.7649833,-3.6197886,2.8548055,2.8548055,0.17179745,0.00024000007,715.8225
1.0641303,3.30103,44722,[Cl-].[Na+],603693,insects,isonychia bicolor,NOEC,MOR,2.0,1.0,0.0,Is salt,mg/L,2,Has metal,Not single-node,1.0641303,3.30103,-2.2368996,2.2368996,11.59125,1999.9996,172.5439
1.7792978,2.30103,60233,CNC(=O)Oc1cccc2ccccc12,10090,rodents,mus musculus,NOEC,GRO,1.0,0.0,0.0,Not salt,mg/kg bw,1,No metal,Not single-node,1.7792978,2.30103,-0.5217321,0.5217321,60.158615,199.99997,3.3245442
1.0816482,1.4800069,15984,CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],63592,algae,tetraselmis chuii,EC50,POP,2.0,1.0,0.0,Is salt,mg/L,2,Has metal,Not single-node,1.0816482,1.4800069,-0.3983587,0.3983587,12.068359,30.199999,2.5024114
2.1186044,1.60206,1102,S=C1NCCN1,10116,rodents,rattus norvegicus,NOEC,MPH,1.0,0.0,0.0,Not salt,mg/kg bw/d,1,No metal,Not single-node,2.1186044,1.60206,0.51654446,0.51654446,131.40274,39.999996,3.2850688
-3.7665076,-3.69897,27258,ClC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl,161934,plants,beta vulgaris,NOEC,POP,1.0,0.0,0.0,Not salt,kg/m2,1,No metal,Not single-node,-3.7665076,-3.69897,-0.067537546,0.067537546,0.00017119551,0.00019999997,1.1682547
0.6854682,0.2787536,29410,CNC(=O)ON=CC(C)(C)SC,39638,birds,agelaius phoeniceus,EC50,MOR,1.0,0.0,0.0,Not salt,mg/kg org,1,No metal,Not single-node,0.6854682,0.2787536,0.4067146,0.4067146,4.8469462,1.9000001,2.5510242
2.980471,3.612784,76757,CC(=O)[O-].CC(=O)[O-].CC(=O)[O-].CC(=O)[O-].[Zr+4],10116,rodents,Rattus norvegicus,EC50,MOR,5.0,1.0,0.0,Is salt,mg/kg bw,3+,Has metal,Not single-node,2.980471,3.612784,-0.632313,0.632313,956.0286,4100.0005,4.288575
1.2660464,1.0,40683,CCOP(=S)(OCC)Oc1cc(C)nc(C(C)C)n1,10116,rodents,rattus norvegicus,NOEC,MPH,1.0,0.0,0.0,Not salt,mg/kg bw/d,1,No metal,Not single-node,1.2660464,1.0,0.2660464,0.2660464,18.452126,10.0,1.8452126
1.9210101,1.845098,49500,CC(C)c1nn(C(=O)NC(C)(C)C)c(=O)n1N,9986,other mammals,oryctolagus cuniculus,LOEC,REP,1.0,0.0,0.0,Not salt,mg/kg bw/d,1,No metal,Not single-node,1.9210101,1.845098,0.07591212,0.07591212,83.37006,70.0,1.1910009
-1.4278492,-2.69897,51628,O=S1OCC2C(CO1)C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl,150844,crustaceans,moina macrocopa,NOEC,MOR,1.0,0.0,0.0,Not salt,mg/L,1,No metal,Not single-node,-1.4278492,-2.69897,1.2711209,1.2711209,0.03733798,0.0019999996,18.668995
-0.9566428,-0.6418461,75567,CC(C)(c1ccc(O)cc1)c1ccc(O)cc1,8364,amphibians,xenopus tropicalis,NOEC,DVP,1.0,0.0,0.0,Not salt,mg/L,1,No metal,Not single-node,-0.9566428,-0.6418461,-0.3147967,0.3147967,0.110498704,0.22811502,2.0644135
0.57123363,1.0,42199,CC(=O)NC(Cc1ccc2ccccc2c1)C(=O)NC(Cc1ccc(Cl)cc1)C(=O)NC(Cc1cccnc1)C(=O)NC(CO)C(=O)NC(Cc1ccc(O)cc1)C(=O)NC(CCCNC(N)=O)C(=O)NC(CC(C)C)C(=O)NC(CCCN=C(N)N)C(=O)N1CCCC1C(=O)NC(C)C(N)=O,10116,rodents,rattus norvegicus,NOEC,GRO,1.0,0.0,0.0,Not salt,mg/kg bw/d,1,No metal,Not single-node,0.57123363,1.0,-0.42876637,0.42876637,3.725921,10.0,2.6839
2.2390244,2.4771214,25324,S=C1NCCN1,10090,rodents,mus musculus,NOEC,DVP,1.0,0.0,0.0,Not salt,mg/kg bw/d,1,No metal,Not single-node,2.2390244,2.4771214,-0.23809695,0.23809695,173.39014,300.00006,1.7302026
-3.7333624,-4.09691,9945,O=C(O)CNCP(=O)(O)O,1177120,plants,artemisia roxburghiana,LOEC,MOR,1.0,0.0,0.0,Not salt,kg/m2,1,No metal,Not single-node,-3.7333624,-4.09691,0.36354756,0.36354756,0.00018477261,8.0000005e-05,2.3096576
-0.39747664,-1.5228788,653,[Hg],307507,algae,raphidocelis subcapitata,EC50,POP,1.0,1.0,1.0,Not salt,mg/L,1,Has metal,Single-node,-0.39747664,-1.5228788,1.1254021,1.1254021,0.400427,0.03,13.347568
-0.015257491,1.6787004,76314,CN1COCN(Cc2cnc(Cl)s2)C1=N[N+](=O)[O-],8128,fish,oreochromis niloticus,NOEC,MPH,1.0,0.0,0.0,Not salt,ppm,1,No metal,Not single-node,-0.015257491,1.6787004,-1.6939579,1.6939579,0.9654783,47.72,49.42628
-3.7286913,-4.853872,61499,O=C(O)CNCP(=O)(O)O,4545,plants,poa pratensis,LOEC,GRO,1.0,0.0,0.0,Not salt,kg/m2,1,No metal,Not single-node,-3.7286913,-4.853872,1.1251805,1.1251805,0.00018677067,1.4000005e-05,13.340758
1.4207616,0.81954396,40624,O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[K+],24953,plants,myriophyllum sibiricum,EC50,GRO,2.0,1.0,0.0,Is salt,mg/L,2,Has metal,Not single-node,1.4207616,0.81954396,0.6012176,0.6012176,26.348845,6.6000004,3.992249
2.2303789,1.69897,72837,C=CC1(C)OC(=O)N(c2cc(Cl)cc(Cl)c2)C1=O,10116,rodents,rattus norvegicus,LOEC,REP,1.0,0.0,0.0,Not salt,mg/kg bw/d,1,No metal,Not single-node,2.2303789,1.69897,0.5314089,0.5314089,169.97258,49.999996,3.399452
0.37754443,0.81954396,33672,CN(C)CCC=C1c2ccccc2CCc2ccccc21.Cl,7955,fish,danio rerio,EC50,MOR,2.0,0.0,0.0,Is salt,mg/L,2,No metal,Not single-node,0.37754443,0.81954396,-0.44199952,0.44199952,2.3853078,6.6000004,2.7669387
-0.8172632,0.20411998,28379,Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,90988,fish,pimephales promelas,EC50,MOR,1.0,0.0,0.0,Not salt,mg/L,1,No metal,Not single-node,-0.8172632,0.20411998,-1.0213832,1.0213832,0.15231293,1.6,10.504689
0.6623748,0.47712126,2937,Cc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-],3879,plants,medicago sativa,LOEC,MPH,1.0,0.0,0.0,Not salt,mg/L,1,No metal,Not single-node,0.6623748,0.47712126,0.18525353,0.18525353,4.5959444,3.0000002,1.5319813
-0.45707005,-0.079876676,75992,O=[N+]([O-])N=C1NCCN1Cc1ccc(Cl)nc1,77745,crustaceans,chydorus sphaericus,EC50,ITX,1.0,0.0,0.0,Not salt,mg/L,1,No metal,Not single-node,-0.45707005,-0.079876676,-0.3771934,0.3771934,0.34908402,0.832,2.3833804
-0.9157461,2.0,17351,Clc1cccc(-c2ccc(Cl)c(Cl)c2Cl)c1Cl,8036,fish,salvelinus alpinus,NOEC,GRO,1.0,0.0,0.0,Not salt,mg/kg bw,1,No metal,Not single-node,-0.9157461,2.0,-2.9157462,2.9157462,0.12140985,100.0,823.65643
0.18388817,0.30103,32605,CCc1cccc(CC)c1N(COC)C(=O)CCl,8404,amphibians,lithobates pipiens,NOEC,MOR,1.0,0.0,0.0,Not salt,mg/L,1,No metal,Not single-node,0.18388817,0.30103,-0.11714184,0.11714184,1.5271728,2.0,1.3096095
-0.23106451,3.4581845,34775,COP(=O)(NC(C)=O)SC,8078,fish,fundulus heteroclitus,EC50,MOR,1.0,0.0,0.0,Not salt,mg/L,1,No metal,Not single-node,-0.23106451,3.4581845,-3.689249,3.689249,0.58740205,2872.0002,4889.326
0.68242383,-0.68824613,43411,ClC(Cl)=C(Cl)C(Cl)=C(Cl)Cl,90988,fish,pimephales promelas,EC50,MOR,1.0,0.0,0.0,Not salt,mg/L,1,No metal,Not single-node,0.68242383,-0.68824613,1.37067,1.37067,4.813088,0.205,23.478477
0.6327573,-1.1824347,38417,O=[Cr](=O)([O-])O[Cr](=O)(=O)[O-].[K+].[K+],307507,algae,raphidocelis subcapitata,EC50,POP,3.0,1.0,0.0,Is salt,mg/L,3+,Has metal,Not single-node,0.6327573,-1.1824347,1.815192,1.815192,4.2929645,0.06569999,65.341934
0.8072776,0.9242793,18816,Cl[Zn]Cl,35525,crustaceans,daphnia magna,EC50,MOR,1.0,1.0,0.0,Not salt,mg/L,1,Has metal,Not single-node,0.8072776,0.9242793,-0.11700165,0.11700165,6.416196,8.4,1.3091869
